ex,time,lnex
0.882200002670288,753,-0.125336483120918
0.890100002288818,754,-0.116421461105347
0.90310001373291,755,-0.10192197561264
0.899200022220612,756,-0.106249772012234
0.894599974155426,757,-0.111378617584705
0.893100023269653,758,-0.113056696951389
0.892499983310699,759,-0.113728784024715
0.888199985027313,760,-0.11855835467577
0.892499983310699,761,-0.113728784024715
0.890500009059906,762,-0.11597216874361
0.893499970436096,763,-0.112608976662159
0.891300022602081,764,-0.115074180066586
0.883400022983551,765,-0.123977154493332
0.879999995231628,766,-0.127833381295204
0.884400010108948,767,-0.122845821082592
0.883800029754639,768,-0.123524449765682
0.883599996566772,769,-0.123750813305378
0.878199994564056,770,-0.129880920052528
0.865499973297119,771,-0.144447937607765
0.860499978065491,772,-0.150241687893868
0.864300012588501,773,-0.145835340023041
0.864799976348877,774,-0.145257040858269
0.859399974346161,775,-0.15152083337307
0.861299991607666,776,-0.149312406778336
0.868499994277954,777,-0.140987694263458
0.867200016975403,778,-0.14248563349247
0.869300007820129,779,-0.140066981315613
0.869000017642975,780,-0.140412136912346
0.872699975967407,781,-0.136163458228111
0.877799987792969,782,-0.13033652305603
0.876800000667572,783,-0.131476357579231
0.873000025749207,784,-0.135819688439369
0.871299982070923,785,-0.13776895403862
0.873000025749207,786,-0.135819688439369
0.876399993896484,787,-0.13193267583847
0.870500028133392,788,-0.138687491416931
0.871200025081635,789,-0.137883678078651
0.875699996948242,790,-0.132731720805168
0.871299982070923,791,-0.13776895403862
0.8682000041008,792,-0.141333177685738
0.864199995994568,793,-0.145951062440872
0.865800023078918,794,-0.144101321697235
0.865199983119965,795,-0.144794598221779
0.870500028133392,796,-0.138687491416931
0.869899988174439,797,-0.139377027750015
0.87720000743866,798,-0.131020247936249
0.879499971866608,799,-0.12840174138546
0.875199973583221,800,-0.133302882313728
0.876800000667572,801,-0.131476357579231
0.875899970531464,802,-0.132503390312195
0.876999974250793,803,-0.131248310208321
0.881600022315979,804,-0.126016810536385
0.882300019264221,805,-0.125223129987717
0.882600009441376,806,-0.12488317489624
0.880500018596649,807,-0.127265334129334
0.883599996566772,808,-0.123750813305378
0.883599996566772,809,-0.123750813305378
0.879100024700165,810,-0.128856599330902
0.876800000667572,811,-0.131476357579231
0.876699984073639,812,-0.131590440869331
0.872600018978119,813,-0.136278003454208
0.871100008487701,814,-0.13799849152565
0.871699988842011,815,-0.137309968471527
0.880599975585938,816,-0.127151817083359
0.878199994564056,817,-0.129880920052528
0.880400002002716,818,-0.127378925681114
0.877900004386902,819,-0.130222588777542
0.880500018596649,820,-0.127265334129334
0.875,821,-0.133531391620636
0.879299998283386,822,-0.128629148006439
0.879400014877319,823,-0.128515407443047
0.88289999961853,824,-0.124543339014053
0.879199981689453,825,-0.128742903470993
0.880200028419495,826,-0.127606093883514
